Name,Location,Category,Bio URL,Latitude,Longitude
Sakesh Karanjit,"Kathmandu, Nepal",Network Content & Delivery Builder since 2023,https://www.linkedin.com/in/sakesh,27.708317,85.3205817
Salam Shaik,"Hyderabad, India",Serverless Builder since 2023,https://salam.cloudnirvana.in,17.360589,78.4740613
Salem Al-Qemlas,United Kingdom,Serverless Builder since 2022,https://www.linkedin.com/in/salem-qemlas/,54.7023545,-3.2765753
Salman Anwaar,"Faisalabad, Pakistan",Machine Learning Builder since 2021,https://www.linkedin.com/in/salman-anwaar,31.4220558,73.0923253
Sam Williams,United Kingdom,Serverless Builder since 2020,https://completecoding.io/,54.7023545,-3.2765753
Samat Kurmanov,"Almaty, Kazakhstan",Data Builder since 2023,https://www.linkedin.com/in/skurmanov/,43.2363924,76.9457275
Samba Otavise,"Bafoussam, Cameroon",Storage Builder since 2023,https://www.linkedin.com/in/samba-otavise/,5.4758844,10.4217852
Sami Ullah Saleem,Pakistan,Security Builder since 2021,https://www.linkedin.com/in/samiullahsaleem,30.3308401,71.247499
Sammy Cheung,"Austin, Texas, USA",Data Builder since 2022,https://linkedin.com/in/sammy-cheung,30.2711286,-97.7436995
Sampath Karan,Singapore,Containers Builder since 2023,https://www.linkedin.com/in/sampath-karan/,1.357107,103.8194992
Samuel Bartels,"Kassel, Germany",Containers Builder since 2022,https://linkedin.com/in/samuelbartels20,51.3157833,9.4978479
Samuel Colon,"Orlando, FL, USA",Dev Tools Builder since 2024,https://www.linkedin.com/in/samuel-colon/,28.5421109,-81.3790304
Samuel Ogah,"Denver, USA",Machine Learning Builder since 2024,https://www.linkedin.com/in/sogah/,39.7392364,-104.984862
Samy Ouaret,"Setif., Algeria",Data Builder since 2022,https://www.linkedin.com/in/samyouaret/,36.1893494,5.4046876
Sandeep Kampa,"San Francisco, USA",Network Content & Delivery Builder since 2024,https://www.linkedin.com/in/sandeep-k-aa95a8241,37.7792588,-122.4193286
Sandeep Kanabar,India,Data Builder since 2020,https://www.linkedin.com/in/sandeepkanabar/,22.3511148,78.6677428
Sandeep Rawat,"NCR, India",Containers Builder since 2022,https://www.linkedin.com/in/sandeep-rawat-devops/,28.3486574,77.1056889
Sandeep Reddy Alalla,"Bentonville, AR, USA",Serverless Builder since 2023,https://www.linkedin.com/in/sandeep-reddy-alalla/,36.3728538,-94.2088172
Sandeep Yaramchitti,"Hartford, USA",Front-End Web & Mobile Builder since 2023,https://www.linkedin.com/in/sandeep-yaramchitti-74833475/,41.764582,-72.6908547
Sandipkumar Patel,Canada,Cloud Operations Builder since 2021,https://www.linkedin.com/in/sandip9334/,61.0666922,-107.991707
Sandro Volpicella,"Munich, Germany",Serverless Builder since 2022,https://sandro.volpee.de,48.1371079,11.5753822
Sandy Atencio,Colombia,Data Builder since 2024,https://www.linkedin.com/in/satencioh/,4.099917,-72.9088133
Sang Woon Park,"Seoul, South Korea",Serverless Builder since 2023,https://www.linkedin.com/in/spark323,37.5666791,126.9782914
SangHyoun Yun,South Korea,Containers Builder since 2023,https://github.com/hinco114,36.638392,127.6961188
Sangeetha Venkatesan,"Syracuse, New York, USA",Machine Learning Builder since 2022,https://www.linkedin.com/in/sangeetha-venkatesan-3b5894a6/,43.0481221,-76.1474244
Sangwoo Ra,"Seoul, South Korea",Serverless Builder since 2022,https://www.linkedin.com/in/sangwoo-ra,37.5666791,126.9782914
Sanjay Ramchandani,"NewYork, USA",Machine Learning Builder since 2022,https://www.linkedin.com/in/sanjay-ramchandani-9563169/,40.7472567,-73.8251866
Sanjeeb Mohapatra,"Odisha, India",Data Builder since 2023,https://www.linkedin.com/in/sanjeeb-mohapatra-b0187818/,20.5431241,84.6897321
Sanjeev Kumar,"Sydney, Australia",Security Builder since 2021,https://www.linkedin.com/pulse/aws-solution-startup-currently-using-lamp-stack-sanjeev-kumar/,-33.8698439,151.2082848
Sanjoy Paul,"Dhaka, Bangladesh",Front-End Web & Mobile Builder since 2021,https://skpaul.me/,23.8202931,90.3710408
Sanket Saxena,"Kuala Lumpur, Malaysia",Network Content & Delivery Builder since 2023,https://www.linkedin.com/in/sanketsaxena1,3.1526589,101.7022205
Santanu Majumdar,"Bangalore, India",Storage Builder since 2021,https://santanuspeaking.medium.com,12.9881567,77.6226
Santhakumar Munuswamy,"Chennai, Tamil Nadu, India",Machine Learning Builder since 2022,https://santhakumar.dev/,13.0836939,80.270186
Santiago Chacon,Colombia,Containers Builder since 2022,https://hocknas.us/,4.099917,-72.9088133
Santos Pardos,"Zaragoza, Spain",Storage Builder since 2021,https://www.youtube.com/c/SantosPardos/playlists,41.6521342,-0.8809428
Santosh Mainali,"Kathmandu, Nepal",Serverless Builder since 2023,https://santoshmainali.com.np/,27.708317,85.3205817
Saqib Ullah Siddiqui,"Karachi, Pakistan",Containers Builder since 2022,https://www.linkedin.com/in/saqib-ullah-siddiqui,24.8546842,67.0207055
Saravanan Gnanaguru,"Chennai, India",Networking & Content Delivery Builder since 2021,https://www.gsaravanan.dev/,13.0836939,80.270186
Sarbani Maiti,India,Machine Learning Builder since 2021,https://www.linkedin.com/in/sarbani-maiti-35b89111/,22.3511148,78.6677428
Sarvar Nadaf,"Pune, India",Cloud Operations Builder since 2023,https://dev.to/sarvar_04,18.5213738,73.8545071
Sarvesh Virkud,"Mumbai, India",Machine Learning Builder since 2022,https://www.linkedin.com/in/sarvesh-virkud/,19.054999,72.8692035
Sasmita Gurung,"Kathmandu, Nepal",Dev Tools Builder since 2023,https://www.linkedin.com/in/sasmita-gurung/,27.708317,85.3205817
Sathish Kumar Rajendran,"Bangalore, India",Cloud Operations Builder since 2023,No URL,12.9881567,77.6226
Satish Kumar,"Sitamarhi, India",Dev Tools Builder since 2023,https://www.linkedin.com/in/sandip-das-developer?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,26.5942841,85.500428
Satish Kumar Ankala,"Detroit, USA",Storage Builder since 2020,https://www.linkedin.com/in/satishkumarankala,42.3315509,-83.0466403
Satyajit Samantaray,"Hyderabad, India",Network Content & Delivery Builder since 2023,https://www.linkedin.com/in/satyajit-samantray-b30a7075/,17.360589,78.4740613
Satyam Sareen,India,Serverless Builder since 2023,https://www.linkedin.com/in/satyam-sareen/,22.3511148,78.6677428
Saugat Tiwari,"Kathmandu, Nepal",Serverless Builder since 2023,https://saugaattiwari.com.np/,27.708317,85.3205817
Saumil Shah,"Ahmedabad, India",Containers Builder since 2023,https://www.linkedin.com/in/saumil343,23.0215374,72.5800568
Saurabh Mishra,India,Serverless Builder since 2023,http://www.linkedin.com/in/connectsaurabhmishra,22.3511148,78.6677428
Saurabh Sharma,India,Serverless Builder since 2022,https://www.linkedin.com/in/sharmaji-dev,22.3511148,78.6677428
Scott Burgholzer,"Chicagoland Area, USA",Front-End Web & Mobile Builder since 2024,https://www.linkedin.com/in/sburgholzer/,41.7023063,-87.9363297
Sean Falconer,"San Francisco, USA",Data Builder since 2023,https://www.linkedin.com/in/seanf/,37.7792588,-122.4193286
Seb Krueger,"Wellington, New Zealand",Data Builder since 2023,https://www.linkedin.com/in/sebastiankrueger/,-41.2887953,174.7772114
Sebastiaan Brozius,The Netherlands,Security Builder since 2023,https://justtinkering.nl,52.2434979,5.6343227
Sebastian Bille,"Gothenburg, Sweden",Serverless Builder since 2021,https://sebastianbille.com,57.7072326,11.9670171
Sebastian Mincewicz,"Gdansk, Poland",Networking & Content Delivery since 2022,https://www.linkedin.com/in/smincewicz/,54.4288032,18.798327
Sebastien Napoleon,"Nantes, France",Serverless Builder since 2023,https://www.linkedin.com/in/sebastien-napoleon,47.2186371,-1.5541362
Sedat Salman,"Dubai, United Arab Emirates",Security Builder since 2022,https://www.linkedin.com/in/sedatsalman/,25.2277355,55.1749996
Sekhar khanal,"Kathmandu, Nepal",Containers Builder since 2024,https://sekharkhanal.com.np,27.708317,85.3205817
Selvakumar Palanisamy,"Melbourne, Australia",Data Builder since 2021,https://digitaltransformationcloud.home.blog/,-37.8142454,144.9631732
Senthil Kumar Thiagarajan,"Chicago, USA",Machine Learning Builder since 2024,https://www.linkedin.com/in/arch-sk/,41.8755616,-87.6244212
Seong chan Hwang,South Korea,Containers Builder since 2022,https://github.com/plzprayme,36.638392,127.6961188
Serdal Kepil,"Istanbul, Turkey",Dev Tools Builder since 2021,https://www.cloudmetrik.com,41.006381,28.9758715
Sergey Kirgizov,"Tashkent, Uzbekistan",Storage Builder since 2023,https://medium.com/@cepxuo,41.3123363,69.2787079
Sergio Cambelo,Spain,Network Content & Delivery Builder since 2024,https://www.cambelo.com,39.3260685,-4.8379791
Serhii Vasylenko,"Berlin, Germany",Dev Tools Builder since 2021,https://devdosvid.blog/,52.510885,13.3989367
Serkan Bingöl,"Ankara, Turkey",Containers Builder since 2021,https://twitter.com/srkbngl,39.9207759,32.8540497
Seth Orell,"Austin, USA",Serverless Builder since 2023,https://sethorell.substack.com/,30.2711286,-97.7436995
Seun Musa,USA,Security Builder since 2023,https://seunmusa.vzy.io/,39.7837304,-100.445882
SeungHo Han,"Seoul, South Korea",Dev Tools Builder since 2022,https://twitter.com/Shilpe0304,37.5666791,126.9782914
Seungman Yang,"Seoul, South Korea",Cloud Operations Builder since 2024,https://www.linkedin.com/in/seungman-yang-28365b1ab,37.5666791,126.9782914
Sevim Durmus,Turkey,Cloud Operations Builder since 2023,https://www.linkedin.com/in/sevimdurmus/,39.294076,35.2316631
Shadaab Sikandar Hayat,"Islamabad, Pakistan",Containers Builder since 2023,No URL,33.6938118,73.0651511
Shadab Hussain,"Bangalore, India",Data Builder since 2021,https://www.linkedin.com/in/techwithshadab/,12.9881567,77.6226
Shahnawaz Ahmed,India,Containers Builder since 2022,https://www.linkedin.com/in/ahmedshaha/,22.3511148,78.6677428
Shahriyar Mammadov,"San Francisco, USA",Machine Learning Builder since 2024,https://www.linkedin.com/in/sakom,37.7792588,-122.4193286
Shaista Aman,"Islamabad, Pakistan",Serverless Builder since 2022,https://www.linkedin.com/in/shaista-aman/,33.6938118,73.0651511
Shakir Ibrahim,India,Containers Builder since 2021,https://networkandcode.github.io,22.3511148,78.6677428
Shala Warner,USA,Networking & Content Delivery Builder since 2022,https://twitter.com/giftedlane,39.7837304,-100.445882
Shanawaz Ahamed,"Manama, Bahrain",Data Builder since 2022,https://www.linkedin.com/in/shanawazahamed/,26.2235041,50.5822436
Shariq Qureshi,"New York City, USA",Security Builder since 2023,https://www.linkedin.com/in/shariq-qureshi-%E2%98%81-95a1113/,40.7127281,-74.0060152
Sharoon Amin,"Islamabad, Pakistan",Cloud Operations Builder since 2023,https://www.linkedin.com/in/sharoon-amin-akhtar-a3baa581,33.6938118,73.0651511
Shashank Abhishek,India,Networking & Content Delivery Builder since 2021,https://www.youtube.com/c/LetsGoTechInaCloudyWay,22.3511148,78.6677428
Sheetal Agarwal,India,Containers Builder since 2023,https://www.linkedin.com/in/sheetalagarwal544,22.3511148,78.6677428
Sheyla Leacock,"Panama City, Panama",Security Builder since 2022,https://www.linkedin.com/in/sheyla-leacock/,8.9714493,-79.5341802
Shigeki Shoji,"Hyogo, Japan",Dev Tools Builder since 2023,https://www.linkedin.com/in/takesection/,34.914934,134.860666
Shin Jea Hyean,"Seoul, South Korea",Serverless Builder since 2021,https://github.com/wesky93,37.5666791,126.9782914
Shing Seto,Hong Kong,Machine Learning Builder since 2023,https://www.linkedin.com/in/shingseto/,22.350627,114.1849161
Shinnosuke Takakuni,Japan,Containers Builder since 2023,https://twitter.com/takakuni_,36.5748441,139.2394179
Shinya Yamada,"Osaka, Japan",Cloud Operations Builder since 2024,https://twitter.com/yamada_shinya_,34.6937569,135.5014539
Shiomi Sumi,"Osaka, Japan",Cloud Operations Builder since 2021,https://www.linkedin.com/in/sumi-lady/,34.6937569,135.5014539
Shiro Seike,"Fukuoka, Japan",Serverless Builder since 2023,https://x.com/seike460,33.6251241,130.6180016
Shitij Mathur,India,Machine Learning Builder since 2022,https://www.linkedin.com/in/shitijkarsolia,22.3511148,78.6677428
Shrihari Haridas,"Nashik, India",Serverless Builder since 2023,https://www.linkedin.com/in/shrihariharidas/,20.0112475,73.7902364
Shriram Wasule,"Nagpur, India",Security Builder since 2023,https://www.linkedin.com/in/shriramwasule,21.5071955,78.9725097
Shruti Tirpude,USA,Serverless Builder since 2023,https://medium.com/@stirpude/use-chatgpt-to-automatically-reply-to-emails-3638441d4720,39.7837304,-100.445882
Shubham Bhardwaj,"Rajasthan, India",Containers Builder since 2022,https://www.linkedin.com/in/shubham--bhardwaj/,26.8105777,73.7684549
Shubham Chaudhari,"Nashik, India",Data Builder since 2020,https://twitter.com/Shubham28698,20.0112475,73.7902364
Shubham Chaurasia,"Kanpur, India",Dev Tools Builder since 2022,https://medium.com/@myid535,26.4635198,80.246895
Shubhangi Soni,Germany,Security Builder since 2023,https://www.linkedin.com/in/shubhangi-soni-911b9030,51.1638175,10.4478313
Shubhangi Thakur,"Bangalore, Karnatka, India",Front-End Web & Mobile Builder since 2022,https://www.linkedin.com/in/shubhangi-thakur-820797220,,
Shusaku Yasoda,Japan,Dev Tools Builder since 2024,https://www.linkedin.com/in/shusaku-yasoda-56834b251,36.5748441,139.2394179
Shweta Vohra,"London, United Kingdom",Containers Builder since 2021,https://www.linkedin.com/in/shwetavohra/,51.4893335,-0.1440551
Sidath Munasinghe,Sri Lanka,Serverless Builder since 2023,https://www.linkedin.com/in/sidath-asiri,7.5554942,80.7137847
Sijin Raj,"Nagercoil, India",Dev Tools Builder since 2023,https://www.linkedin.com/in/sijinraj,8.1880471,77.4290492
Sileye Sarr,"Dallas, USA",Machine Learning Builder since 2023,https://www.linkedin.com/mwlite/in/sileyesarr,32.7762719,-96.7968559
Simon Hanmer,United Kingdom,Dev Tools Builder since 2023,https://www.linkedin.com/in/simonhanmer/,54.7023545,-3.2765753
Sivakumar Mani,"Bangalore, India",Serverless Builder since 2023,https://www.linkedin.com/in/sivakumarmani/,12.9881567,77.6226
SivamuthuKumar Kaliappan Arumugavel,"Orlando, USA",Containers Builder since 2021,https://www.sivamuthukumar.com,28.5421109,-81.3790304
Sivatharsan Arulthas,"Frankfurt, Germany",Security Builder since 2024,https://www.linkedin.com/in/sivatharsan,50.1106444,8.6820917
Socrates Ruiz,"Munich, Germany",Data Builder since 2023,https://www.linkedin.com/in/socrates-ruiz-s/,48.1371079,11.5753822
Soenke Ruempler,"Hamburg, Germany",Serverless Builder since 2020,https://ruempler.eu/,53.550341,10.000654
Sohini Pattanayak,"Bangalore, India",Machine Learning Builder since 2022,https://www.linkedin.com/in/sohini-pattanayak-she-her-259b92117,12.9881567,77.6226
Somesh Fengade,"Mumbai, India",Machine Learning Builder since 2022,https://www.linkedin.com/in/somesh-9188,19.054999,72.8692035
Somil Gupta,"Bengaluru, India",Dev Tools Builder since 2024,https://www.linkedin.com/in/somilg050,12.9881567,77.6226
Somya Sharma,India,Serverless Builder since 2023,https://www.linkedin.com/in/somya-sharma-,22.3511148,78.6677428
Sonal Gupta,"Newcastle, United Kingdom",Storage Builder since 2023,https://www.youtube.com/@codifywithsonal/featured,54.9738474,-1.6131572
Sonia Manoubi,"Nice, France",Serverless Builder since 2021,https://www.linkedin.com/in/sonia-manoubi-nice/,43.7009358,7.2683912
Souleymane Tiendrebeogo,"Seattle, USA",Storage Builder since 2022,https://www.asksouley.com/,47.6038321,-122.330062
Sourabh Miraje,"Pune, India",Networking & Content Delivery Builder since 2022,https://www.linkedin.com/in/sourabhmiraje/,18.5213738,73.8545071
Sreejith Sreejayan,"Bengaluru, India",Containers Builder since 2022,https://www.linkedin.com/in/sreejith-s-30aab932/,12.9881567,77.6226
Sreekesh Iyer,"Mumbai, India",Serverless Builder since 2023,https://sreekesh.bio.link,19.054999,72.8692035
Sri Balaji,"Tirunelveli, India",Containers Builder since 2022,https://www.linkedin.com/in/sribalaji2604,8.7284271,77.7112925
Sridhar Kasukurthy,"Sydney, Australia",Cloud Operations Builder since 2022,https://www.linkedin.com/in/sridharkasukurthy/,-33.8698439,151.2082848
Sridhar Parthasarathy,"Bangalore, India",Security Builder since 2022,https://www.purpleteam.in/,12.9881567,77.6226
Srija Anaparthi,"Hyderabad, India",Containers Builder since 2023,https://www.linkedin.com/in/srija-anaparthy-86ba12184/,17.360589,78.4740613
Srinath Krishnamoorthy,India,Serverless Builder since 2022,https://medium.com/@srinathkrishnamoorthy,22.3511148,78.6677428
Srinidhi T G,"Bangalore, India",Data Builder since 2020,https://blog.contactsunny.com,12.9881567,77.6226
Srinivasulu Paranduru,Republic of Ireland,Data Builder since 2022,https://www.linkedin.com/in/srinivasuluparanduru/,52.865196,-7.9794599
Srirpanav P,"Chennai, India",Data Builder since 2021,https://www.linkedin.com/in/sripranav-p,13.0836939,80.270186
Stacey Montes,"El Paso, USA",Dev Tools Builder since 2023,https://www.linkedin.com/in/stacey-montes/,31.7601164,-106.4870404
Stanislav Kolenkin,"Warsaw, Poland",Containers Builder since 2022,https://www.linkedin.com/in/stanislav-kolenkin-4b6b96a/,52.2337172,21.0714322
Stefan Evans,"Wellington, New Zealand",Dev Tools Builder since 2024,https://www.linkedin.com/in/stefanevansnz/,-41.2887953,174.7772114
Stefan Weber,"Munich, Germany",Serverless Builder since 2023,https://lcnc.blog,48.1371079,11.5753822
Stefano Franco,"Zürich, Switzerland",Network Content & Delivery Builder since 2022,https://nuvibit.com/,47.3744489,8.5410422
Steffen Gebert,"Würzburg, Germany",Networking & Content Delivery Builder since 2021,https://st-g.de/,49.7780356,9.9434769
Stenio Junior,"Salvador, Brazil",Security Builder since 2022,https://www.linkedin.com/in/stenioloureiro,-12.9822499,-38.4812772
Stephen Cleary,"Milwaukee, USA",Cloud Operations Builder since 2023,https://www.linkedin.com/in/stephencleary-devops/,43.0386475,-87.9090751
Stephen Edache Paul,"Lokoja, Nigeria",Dev Tools Builder since 2021,https://www.linkedin.com/in/counsellordev/,7.802355,6.7430327
Stephen Jones,"Sydney, Australia",Cloud Operations Builder since 2023,https://sjramblings.io,-33.8698439,151.2082848
Stephen Kuenzli,"Phoenix, USA",Security Builder since 2022,https://www.linkedin.com/in/stephenkuenzli/,33.4484367,-112.074141
Stephen OIadele,"Lagos, Nigeria",Machine Learning Builder since 2020,https://www.linkedin.com/in/stephenoladele/,6.4550575,3.3941795
Stephen Woodard,"Tampa, USA",Cloud Operations Builder since 2023,https://www.linkedin.com/in/stevewoodardpi/,27.9477595,-82.458444
Steve Morland,"Newcastle Upon Tyne, United Kingdom",Serverless Builder since 2024,https://linktr.ee/stevemorland,54.9738474,-1.6131572
Steve Pe,"Bethel, USA",Cloud Operations Builder since 2022,https://www.linkedin.com/in/stevepe/,60.7922222,-161.755833
Steven Laszloffy,"Goodman, USA",Game Tech Builder since 2023,https://linkedin.com/in/stevenlaszloffy,36.7393288,-94.4084118
Steven Muñoz Rodríguez,"San José, Costa Rica",Networking & Content Delivery Builder since 2021,https://www.linkedin.com/in/smunozr/,9.9325427,-84.0795782
Steven Ndung'u,"Nairobi, Kenya",Cloud Operations Builder since 2021,https://www.linkedin.com/in/stevenndungu/,-1.3026148,36.828842
Strahinja Keselj,"Novi Sad, Serbia",Serverless Builder since 2024,https://www.linkedin.com/in/strahinjakeselj/,45.2551338,19.8451756
Stuart Scott,United Kingdom,Networking & Content Delivery Builder since 2020,https://www.linkedin.com/in/stuartanthonyscott/,54.7023545,-3.2765753
Stéphane Noutsa,Cameroon,Cloud Operations Builder since 2023,https://www.linkedin.com/in/stephane-noutsa,4.6125522,13.1535811
Subash Banjade,"Kathmandu, Nepal",Dev Tools Builder since 2023,https://www.linkedin.com/in/subash7777/,27.708317,85.3205817
Subbu Prasant Ponmuthazhakan,India,Containers Builder since 2023,No URL,22.3511148,78.6677428
Subbusainath Rengasamy,"Chennai, India",Dev Tools Builder since 2023,https://subbusainathr.bio.link,13.0836939,80.270186
Subhradip Debnath,"Kolkata, India",Dev Tools Builder since 2021,https://www.linkedin.com/in/thesubhradip/,22.5726459,88.3638953
Subhrajit Banerjee,"Kitchener, Canada",Security Builder since 2023,https://www.linkedin.com/in/subhrajit-banerjee-542a182a/,43.451291,-80.4927815
Subin Kim,"Seoul, South Korea",Dev Tools Builder since 2023,https://www.linkedin.com/in/sudosubin/,37.5666791,126.9782914
Sugat Man Shakya,"Kathmandu, Nepal",Data Builder since 2020,https://www.linkedin.com/in/sugat-man-shakya/,27.708317,85.3205817
Sujay Pillai,"Penang, Malaysia",Containers Builder since 2021,https://www.sujaypillai.dev/,5.4065013,100.2559077
Sujith R Pillai,"Bangalore, India",Machine Learning Builder since 2024,https://www.linkedin.com/in/sujithrpillai/,12.9881567,77.6226
Sujith Sukumaran,"Palakkad, India",Front-End Web & Mobile Builder since 2021,https://www.linkedin.com/in/sukumaransujith/,10.7873691,76.4742172
Sukanya M,"Kochi, India",Serverless Builder since 2023,https://www.linkedin.com/in/sukanya5960/,9.9679032,76.2444378
Sukanya Mandal,"Mumbai, India",Machine Learning Builder since 2020,https://www.linkedin.com/in/sukanyamandal,19.054999,72.8692035
Sulaiman Olubiyi,"Lagos, Nigeria",Networking & Content Delivery Builder since 2022,https://www.linkedin.com/in/olubiyisulaiman,6.4550575,3.3941795
Sulaimon Shittu,"Lagos, Nigeria",Security Builder since 2024,No URL,6.4550575,3.3941795
Sumama Zaeem,"Lahore, Pakistan",Machine Learning Builder since 2020,https://www.linkedin.com/in/sumamazaeem/,31.5656822,74.3141829
Sumin Kim,South Korea,Containers Builder since 2024,https://www.linkedin.com/in/Eeap/,36.638392,127.6961188
Sumsuzzaman Chowdhury,"Dhaka, Bangladesh",Cloud Operations Builder since 2024,https://www.linkedin.com/in/sumsuzzaman-chowdhury/,23.8202931,90.3710408
Sunita Sonawane,"Dubai, United Arab Emirates",Containers Builder since 2023,https://www.linkedin.com/in/sunita-sonawane-61343788/,25.2277355,55.1749996
Sunny Bhambhani,"Pune, India",Containers Builder since 2023,https://www.linkedin.com/in/sunnybhambhani/,18.5213738,73.8545071
Sunoj Kumar,Singapore,Containers Builder since 2021,https://learn2skills.com/,1.357107,103.8194992
Supratip Banerjee,"Pune, India",Security Builder since 2020,https://supratipb.github.io/,18.5213738,73.8545071
Supun Sandeeptha Vidanelage,"Sydney, Australia",Data Builder since 2022,https://supunsandeeptha.com/,-33.8698439,151.2082848
Sura Atahallah,"Baghdad, Iraq",Front-End Web & Mobile Builder since 2022,https://www.linkedin.com/in/sura-r-atahallah-a71645220,33.036132,44.263504
Suraj Tikoo,Netherlands,Storage Builder since 2023,https://www.linkedin.com/in/surajtikoo/,52.2434979,5.6343227
Surender Aireddy,"San Francisco, USA",Containers Builder since 2022,https://www.linkedin.com/in/surenderaireddy/,37.7792588,-122.4193286
Suresh Kumar,"Chennai, India",Storage Builder since 2022,https://www.linkedin.com/in/suresh-kumar-s-119221197,13.0836939,80.270186
Sushovan Paudyal,"Kathmandu, Nepal",Security Builder since 2024,https://www.linkedin.com/in/sushovan-paudyal-941600203,27.708317,85.3205817
Suvoraj Biswas,"Minneapolis, USA",Machine Learning Builder since 2024,https://www.linkedin.com/mwlite/profile/in/suvoraj/,44.9772995,-93.2654692
Suwarna Kale,USA,Security Builder since 2022,https://www.linkedin.com/in/suwarna-s-kale/,39.7837304,-100.445882
Suyeon Woo,"Seoul, South Korea",Containers Builder since 2022,https://www.linkedin.com/in/suyeon-woo/,37.5666791,126.9782914
Suzana Melo Moraes,"Auckland, New Zealand",Dev Tools Builder since 2023,https://www.linkedin.com/in/suzanamelomoraes/,-36.852095,174.7631803
Sven Leiss,Germany,Data Builder since 2023,https://www.linkedin.com/in/sven-leiss/,51.1638175,10.4478313
Syed A. Rizvi,USA,Data Builder since 2023,https://www.linkedin.com/in/rizvisyeda,39.7837304,-100.445882
Syed Usman Ahmad,"Lahore, Pakistan",Containers Builder since 2023,https://www.linkedin.com/in/engrusman-ahmad/,31.5656822,74.3141829
Syeda Afshan Naqvi,India,Dev Tools Builder since 2023,https://youtube.com/@afshanaqvi,22.3511148,78.6677428
Sylvain BRUAS,"Lyon, France",Network Content & Delivery Builder since 2024,https://www.linkedin.com/in/sylvainbruas/,45.7578137,4.8320114
Szymon Mich,Poland,Serverless Builder since 2024,https://dev.to/szymonszym,52.215933,19.134422
TARUN SURYA SAI DODDAPANENI,"Hyderbad, India",Containers Builder since 2024,https://www.linkedin.com/in/tarundoddapaneni/,12.9665538,77.6141032
TaeHwan Jeong,"Seoul, South Korea",Cloud Operations Builder since 2022,https://linuxer.name,37.5666791,126.9782914
Taewoong Kim,Korea,Machine Learning Builder since 2020,https://www.linkedin.com/in/twkdogkim/,37.9528488,126.7331171
Taihei Matsuo,"Saga, Japan",Cloud Operations Builder since 2024,https://www.linkedin.com/in/taihei-matsuo-5a61b82a3,33.2185408,130.1296585
Taiwo Amao,"Lagos, Nigeria",Cloud Operations Builder since 2023,https://www.linkedin.com/in/taiwo-amao,6.4550575,3.3941795
Takahito Iwasa,"Sapporo, Japan",Serverless Builder since 2022,https://twitter.com/Tak1wa,43.061936,141.3542924
Takashi Iwamoto,"Tokyo, Japan",Cloud Operations Builder since 2024,https://www.linkedin.com/in/iwamot/,35.6768601,139.7638947
Takashi Kaga,"Kanagawa, Japan",Cloud Operations Builder since 2023,https://twitter.com/TAKA_0411,35.4342935,139.374753
Takashi Yamaguchi,"Chiba, Japan",Security Builder since 2023,https://twitter.com/yamaguchi_tk,35.549399,140.2647303
Takenori Morio,Japan,Serverless Builder since 2024,https://www.linkedin.com/in/tmorio/,36.5748441,139.2394179
Takeshi Fukae,"Osaka, Japan",Machine Learning Builder since 2023,https://www.linkedin.com/in/takeshi-fukae-708b5b243?trk=contact-info,34.6937569,135.5014539
Takeshi Wakamatsu,"Hokkaido, Japan",Network Content & Delivery Builder since 2023,https://www.linkedin.com/in/wkm2/,43.4519831,142.8197834
Takumi Abe,"Oita, Japan",Serverless Builder since 2023,https://my.prairie.cards/u/east_takumi,33.2393864,131.6096524
Takumi Koga,Japan,Dev Tools Builder since 2023,https://twitter.com/koara__fftr,36.5748441,139.2394179
Takuro Sasaki,Japan,Data Builder since 2023,No URL,36.5748441,139.2394179
Takuya Kihara,"Sapporo, Japan",Front-End Web & Mobile Builder since 2021,https://twitter.com/tacck,43.061936,141.3542924
Takuya Yonezawa,Japan,Serverless Builder since 2023,https://www.linkedin.com/in/takuya-yone/,36.5748441,139.2394179
Tan Wyne,"Taipei, Taiwan",Data Builder since 2022,https://www.linkedin.com/in/tan-wei-jie-wyne-5b27b9156/,25.0375198,121.5636796
Tanmay Baxi,"Ahmedabad, Gujarat, India",Serverless Builder since 2022,https://www.linkedin.com/in/tanmay-baxi-2808/,23.0215374,72.5800568
Tanmay Rane,"Mumbai, India",Machine Learning Builder since 2022,https://www.linkedin.com/in/tanmay-rane/,19.054999,72.8692035
Tanmay Shukla,"Delhi, India",Containers Builder since 2022,https://www.linkedin.com/in/tanmay-shukla/,28.6273928,77.1716954
Tanushree Aggarwal,"Warsaw, Poland",Security Builder since 2023,https://www.linkedin.com/in/tanushree-aggarwal/,52.2337172,21.0714322
Tanvir Ahmed,"Dhaka, Bangladesh",Serverless Builder since 2023,https://www.linkedin.com/in/tanvir-cse/,23.8202931,90.3710408
Tapas Singhal,"Agra, India",Dev Tools Builder since 2023,https://www.linkedin.com/in/tapas-singhal-b1380521a,27.1752554,78.0098161
Tapiwanashe Kanda,"Harare, Zimbabwe",Serverless Builder since 2022,https://tapiwanashekanda.hashnode.dev/,-17.8567035,31.0601584
Tara Schofield,"Denver, USA",Security Builder since 2024,https://www.tara.cloud/,39.7392364,-104.984862
Tariq Sheikh,"Dubai, United Arab Emirates",Networking & Content Delivery Builder since 2021,https://www.linkedin.com/in/tariq-a-sheikh/,25.2277355,55.1749996
